expt_name,subjectID,order,age,iswomen,sessionNumber,game,gameLength,uc,m1,m2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
dlpfc,10,1,25,0,1,154,10,2,40,52,66,47,52,46,53,44,38,60,51,62,2,1,2,1,2,2,1,2,2,2,,,,,0.2298042,0.1144559,0.1762696,0.1568381,0.1212505,0.1212505
dlpfc,10,1,25,0,1,155,10,2,60,80,87,63,49,76,79,51,70,74,88,94,2,1,1,2,2,1,2,2,2,2,,,,,0.0890412,0.173911,0.180578,0.1583606,0.1142712,0.1142712
dlpfc,10,1,25,0,1,156,5,3,40,32,36,42,31,41,23,,,,,,2,2,2,1,2,,,,,,,,,,1.0740895,,,,,
dlpfc,10,1,25,0,1,157,5,1,60,72,63,63,54,78,72,,,,,,1,1,1,2,2,,,,,,,,,,1.3323524,,,,,
dlpfc,10,1,25,0,1,158,10,2,68,60,59,84,66,74,48,65,80,67,56,64,2,1,2,1,2,1,1,2,1,1,,,,,0.2675605,0.2693153,0.207465,0.2254073,0.2208386,0.2208386
dlpfc,10,1,25,0,1,159,10,1,28,40,36,28,31,29,40,27,37,37,39,31,2,1,1,1,2,2,1,2,2,2,,,,,0.25158,0.2246657,0.2258781,0.4560032,0.2582231,0.2582231
dlpfc,10,1,25,0,1,160,5,2,60,56,65,57,71,60,51,,,,,,1,2,1,2,1,,,,,,,,,,0.5993489,,,,,
dlpfc,10,1,25,0,1,161,10,3,60,68,72,72,70,82,66,61,65,64,74,77,2,2,1,2,2,2,2,1,2,2,,,,,0.296025,0.4772124,0.1064527,0.3985297,0.391535483,0.394400541
dlpfc,10,1,25,0,1,162,5,2,40,28,36,25,48,22,40,,,,,,2,1,1,2,1,,,,,,,,,,1.0431361,,,,,
dlpfc,10,1,25,0,1,163,10,3,60,80,73,47,78,89,84,62,67,76,61,83,2,1,2,2,2,1,2,2,1,2,,,,,0.3670951,0.279607,0.284199564,0.3846665,0.2553338,0.2553338
dlpfc,10,1,25,0,1,164,10,2,80,60,91,79,59,48,60,76,85,83,83,77,1,1,2,2,2,1,1,1,1,1,,,,,0.2224135,0.0866993,0.0882459,0.0596742,0.0618846,0.0618846
dlpfc,10,1,25,0,1,165,10,2,40,48,47,49,47,59,33,34,37,52,40,44,2,1,1,2,2,1,1,2,2,2,,,,,0.2874749,0.0501307,0.164954,0.338604,0.3992966,0.240990417
dlpfc,10,1,25,0,1,166,5,3,28,40,18,27,41,46,46,,,,,,1,2,2,2,2,,,,,,,,,,0.7938988,,,,,
dlpfc,10,1,25,0,1,167,5,3,40,20,26,32,37,22,35,,,,,,2,2,1,2,1,,,,,,,,,,1.2610656,,,,,
dlpfc,10,1,25,0,1,168,10,3,40,48,35,44,36,45,42,45,45,41,41,42,2,2,2,1,2,1,1,2,1,1,,,,,0.1931763,0.2647206,0.2392991,0.2345584,0.470467052,0.224591918
dlpfc,10,1,25,0,1,169,10,3,20,40,41,4,39,41,23,43,47,27,21,35,2,1,2,2,1,2,2,2,1,2,,,,,0.2167718,0.0557494,0.1174286,0.1685573,0.420265955,0.21538613
dlpfc,10,1,25,0,1,170,10,2,60,40,49,57,42,77,45,53,45,33,66,57,2,1,2,1,2,1,1,2,1,1,,,,,0.1337534,0.2071195,0.1307321,0.0992478,0.1457285,0.1457285
dlpfc,10,1,25,0,1,171,10,2,60,56,47,66,56,56,59,57,62,62,68,65,2,1,1,2,1,1,2,1,2,2,,,,,0.1450941,0.1603846,0.1287755,0.2394389,3.0109234,3.0109234
dlpfc,10,1,25,0,1,172,5,1,60,80,79,85,74,51,69,,,,,,1,2,1,1,2,,,,,,,,,,1.8045859,,,,,
dlpfc,10,1,25,0,1,173,10,3,60,72,69,67,64,69,44,60,71,68,77,81,2,2,2,1,1,2,2,1,2,2,,,,,0.3705595,0.4097097,0.2915656,0.446735082,0.281778669,0.287129895
dlpfc,10,1,25,0,1,174,5,2,28,40,32,24,33,19,37,,,,,,1,2,2,1,1,,,,,,,,,,0.5335474,,,,,
dlpfc,10,1,25,0,1,175,10,3,32,40,38,40,36,29,57,38,12,24,38,30,2,2,1,2,2,2,1,1,2,2,,,,,0.3686282,0.2283766,0.2757895,0.1727679,0.051099,0.051099
dlpfc,10,1,25,0,1,176,10,3,40,60,48,54,33,72,59,47,48,52,28,59,2,2,1,2,2,1,2,2,1,2,,,,,0.2639869,0.2522588,0.2255041,0.2002726,0.383037053,0.357778438
dlpfc,10,1,25,0,1,177,5,3,40,44,48,43,44,33,36,,,,,,2,2,2,1,2,,,,,,,,,,0.3501293,,,,,
dlpfc,10,1,25,0,1,178,5,2,52,40,64,43,27,63,61,,,,,,1,2,2,1,1,,,,,,,,,,0.2683898,,,,,
dlpfc,10,1,25,0,1,179,10,3,60,48,51,52,44,62,62,53,58,65,50,53,2,2,2,1,1,2,1,1,1,1,,,,,0.2220936,0.2181312,0.2784351,0.3692753,0.2539873,0.2539873
dlpfc,10,1,25,0,1,180,10,1,40,36,42,26,41,22,29,38,50,38,40,52,1,1,1,2,2,1,1,2,1,1,,,,,0.2608132,0.259527,0.1713928,0.2040883,0.2202771,0.2202771
dlpfc,10,1,25,0,1,181,5,2,44,40,44,37,42,41,32,,,,,,2,1,2,1,1,,,,,,,,,,0.5146629,,,,,
dlpfc,10,1,25,0,1,182,5,2,40,28,37,45,39,29,42,,,,,,2,1,1,2,1,,,,,,,,,,0.6533541,,,,,
dlpfc,10,1,25,0,1,183,10,2,48,40,51,37,50,42,47,39,35,51,47,61,1,2,1,2,1,1,2,1,2,1,,,,,0.3415151,0.467342,0.3577145,0.4239212,0.2425425,0.2425425
dlpfc,10,1,25,0,1,184,10,1,20,40,11,32,38,19,17,26,12,40,44,45,1,2,1,1,1,2,1,2,2,2,,,,,0.2811913,0.387568,0.3160088,1.3844731,0.0580862,0.0580862
dlpfc,10,1,25,0,1,185,5,2,40,60,24,45,59,64,43,,,,,,1,1,2,2,2,,,,,,,,,,0.515111,,,,,
dlpfc,10,1,25,0,1,186,10,2,40,52,34,41,54,39,58,26,47,51,55,61,1,1,2,2,2,1,2,2,2,2,,,,,0.2140266,0.4529934,0.3191509,0.3283475,0.282459,0.282459
dlpfc,10,1,25,0,1,187,10,3,52,60,53,59,55,60,72,56,49,66,62,64,2,1,2,2,2,2,1,2,2,2,,,,,0.3154398,0.2862493,0.284724,0.2739331,0.2630092,0.2630092
dlpfc,10,1,25,0,1,188,5,3,32,40,39,35,48,24,26,,,,,,2,2,1,2,1,,,,,,,,,,0.2929643,,,,,
dlpfc,10,1,25,0,1,189,10,1,40,52,35,51,41,33,58,44,53,53,53,58,1,1,2,1,2,1,2,2,2,2,,,,,0.231981,0.3269038,0.2541092,0.2754146,0.2649129,0.2649129
dlpfc,10,1,25,0,1,190,5,2,60,64,73,73,57,63,65,,,,,,1,2,1,2,2,,,,,,,,,,3.9246815,,,,,
dlpfc,10,1,25,0,1,191,5,3,40,52,60,48,39,55,44,,,,,,2,2,1,2,2,,,,,,,,,,1.9016499,,,,,
dlpfc,10,1,25,0,1,192,10,2,40,60,31,55,85,30,69,44,60,38,58,66,1,2,2,1,2,1,2,1,2,2,,,,,0.4164404,0.5690553,0.4090793,0.2206478,0.492177863,0.409946621
vertex,10,1,25,0,2,1,10,1,52,60,49,59,57,62,58,46,50,44,46,67,1,1,1,2,2,2,1,1,1,2,,,,,3.7846578,0.6594467,1.249047,0.304023,0.3552178,0.3552178
vertex,10,1,25,0,2,2,5,3,60,72,70,65,81,65,58,,,,,,2,2,2,1,1,,,,,,,,,,1.945727854,,,,,
vertex,10,1,25,0,2,3,5,2,64,60,60,64,67,69,58,,,,,,2,2,1,1,2,,,,,,,,,,1.018354418,,,,,
vertex,10,1,25,0,2,4,5,3,48,60,52,55,63,85,61,,,,,,1,2,2,2,2,,,,,,,,,,1.832215452,,,,,
vertex,10,1,25,0,2,5,5,2,60,80,82,47,69,83,89,,,,,,2,1,1,2,2,,,,,,,,,,1.790042071,,,,,
vertex,10,1,25,0,2,6,10,2,68,60,57,54,68,57,69,72,62,78,64,73,2,2,1,1,1,1,1,1,1,1,,,,,2.0274473,2.0755784,2.5530878,3.0266853,1.0754903,1.0754903
vertex,10,1,25,0,2,7,5,1,60,68,60,71,50,49,73,,,,,,1,2,1,1,2,,,,,,,,,,1.221534715,,,,,
vertex,10,1,25,0,2,8,5,3,40,44,37,45,36,35,46,,,,,,1,2,2,2,2,,,,,,,,,,1.634009867,,,,,
vertex,10,1,25,0,2,9,5,3,40,60,40,58,31,72,71,,,,,,2,2,1,2,2,,,,,,,,,,1.265058705,,,,,
vertex,10,1,25,0,2,10,5,2,28,40,50,26,25,37,36,,,,,,2,1,1,2,2,,,,,,,,,,1.9959037,,,,,
vertex,10,1,25,0,2,11,10,3,60,72,54,79,64,74,68,85,73,63,71,76,1,2,2,2,2,2,2,2,2,2,,,,,2.1039119,0.8894861,1.8676027,0.8483929,0.5648543,0.5648543
vertex,10,1,25,0,2,12,5,3,60,64,60,59,70,76,64,,,,,,1,2,2,2,2,,,,,,,,,,3.7381005,,,,,
vertex,10,1,25,0,2,13,5,2,40,44,50,41,39,53,37,,,,,,2,2,1,1,2,,,,,,,,,,1.855816527,,,,,
vertex,10,1,25,0,2,14,10,2,40,44,38,53,41,52,42,27,40,50,52,54,1,1,2,2,2,2,1,2,2,2,,,,,1.4375342,0.7711603,1.588040065,0.8692769,1.7318903,1.7318903
vertex,10,1,25,0,2,15,5,3,40,60,49,66,70,58,72,,,,,,1,2,2,2,2,,,,,,,,,,1.8572509,,,,,
vertex,10,1,25,0,2,16,5,1,60,48,56,57,55,29,59,,,,,,1,1,1,2,1,,,,,,,,,,0.8687756,,,,,
vertex,10,1,25,0,2,17,5,1,40,20,55,27,54,55,35,,,,,,1,2,1,1,1,,,,,,,,,,0.9951824,,,,,
vertex,10,1,25,0,2,18,10,3,52,60,57,57,79,60,51,56,54,68,43,60,2,1,2,2,2,2,1,2,1,2,,,,,2.0414061,1.215365,1.4237423,0.6799426,1.1297878,1.1297878
vertex,10,1,25,0,2,19,10,2,40,36,40,36,37,37,26,36,40,49,43,40,2,2,1,1,2,1,1,2,2,2,,,,,1.0942027,4.2660163,0.7142138,0.9551467,1.988071717,1.670341398
vertex,10,1,25,0,2,20,5,3,60,56,63,52,48,66,58,,,,,,1,2,2,2,1,,,,,,,,,,4.649952,,,,,
vertex,10,1,25,0,2,21,10,1,60,48,52,63,54,41,58,39,67,51,46,67,1,1,1,2,1,2,1,2,1,1,,,,,0.746865,0.7614156,0.8166518,0.4162775,1.0840814,1.0840814
vertex,10,1,25,0,2,22,10,2,40,60,46,71,37,40,49,66,60,70,33,54,2,2,1,1,1,2,2,2,1,2,,,,,1.4301602,0.4887523,0.4148304,0.3767028,0.1760283,0.1760283
vertex,10,1,25,0,2,23,10,1,64,60,80,61,51,66,64,61,61,71,47,65,1,1,1,2,1,1,2,1,2,1,,,,,0.263713404,0.2993556,4.212584,0.6123653,0.2881786,0.2881786
vertex,10,1,25,0,2,24,5,2,20,40,38,17,27,35,40,,,,,,2,1,1,2,2,,,,,,,,,,0.9505231,,,,,
vertex,10,1,25,0,2,25,10,2,36,40,37,43,35,49,47,20,32,48,47,36,1,2,1,2,1,2,1,2,1,1,,,,,1.6223243,0.6485984,0.629735,0.2814194,0.6803572,0.6803572
vertex,10,1,25,0,2,26,10,1,68,60,63,58,78,70,71,64,77,58,72,77,1,2,1,1,1,2,1,2,1,1,,,,,0.5680867,0.4123962,0.5094083,0.4063104,0.3753783,0.3753783
vertex,10,1,25,0,2,27,5,2,64,60,69,62,63,61,77,,,,,,2,1,2,1,2,,,,,,,,,,3.1447238,,,,,
vertex,10,1,25,0,2,28,10,2,60,40,47,31,52,49,63,50,69,34,71,58,1,2,1,2,1,1,1,2,1,1,,,,,0.9905764,0.4193931,0.2654199,0.3732561,0.1605228,0.1605228
vertex,10,1,25,0,2,29,10,2,36,40,51,29,39,35,33,38,46,37,47,31,2,1,1,2,1,1,2,2,2,2,,,,,1.1306564,0.3280005,0.0618539,0.1644715,0.9669952,0.9669952
vertex,10,1,25,0,2,30,10,1,36,40,24,36,39,44,43,47,41,40,25,50,2,1,1,1,2,2,1,2,1,2,,,,,1.17053,0.4290267,1.0354231,0.6949541,0.9005101,0.9005101
vertex,10,1,25,0,2,31,5,3,36,40,44,30,27,49,46,,,,,,2,1,2,2,2,,,,,,,,,,1.5109236,,,,,
vertex,10,1,25,0,2,32,5,2,52,60,54,54,68,67,61,,,,,,1,2,2,1,2,,,,,,,,,,0.5905311,,,,,
vertex,10,1,25,0,2,33,10,2,40,52,48,24,41,47,55,61,45,56,57,58,2,1,1,2,2,2,1,2,2,2,,,,,1.3963249,0.3629563,0.4297954,0.4319787,0.5232257,0.5232257
vertex,10,1,25,0,2,34,10,1,48,60,43,45,35,67,64,66,55,51,42,48,1,1,1,2,2,2,2,1,1,2,,,,,0.8713913,0.466487,0.8383335,0.9164564,0.5019247,0.5019247
vertex,10,1,25,0,2,35,10,3,36,40,40,37,39,55,36,33,30,40,40,29,1,2,2,2,2,1,1,2,1,1,,,,,0.5377605,0.3924338,1.76666,2.7376274,3.9763924,3.9763924
vertex,10,1,25,0,2,36,5,3,52,60,56,52,75,62,69,,,,,,2,1,2,2,2,,,,,,,,,,1.198393,,,,,
vertex,10,1,25,0,2,37,10,2,32,40,37,38,50,33,40,33,36,39,31,43,2,2,1,1,2,1,2,2,1,2,,,,,3.0128715,1.2867416,1.342159279,1.269744566,1.22774793,1.103073682
vertex,10,1,25,0,2,38,5,3,60,56,71,52,40,53,81,,,,,,1,2,2,2,1,,,,,,,,,,1.820278804,,,,,
vertex,10,1,25,0,2,39,5,2,32,40,28,21,36,46,40,,,,,,1,1,2,2,2,,,,,,,,,,1.479989382,,,,,
vertex,10,1,25,0,2,40,5,2,60,40,64,35,76,36,54,,,,,,1,2,1,2,1,,,,,,,,,,1.777244696,,,,,
vertex,10,1,25,0,2,41,10,3,40,60,63,46,49,63,68,47,50,65,65,60,2,2,1,2,2,1,1,2,2,2,,,,,0.7978245,0.2085652,1.58341088,0.5941054,0.46061,0.46061
vertex,10,1,25,0,2,42,10,1,60,64,51,66,47,80,72,64,68,49,63,53,1,1,1,2,2,2,2,1,1,2,,,,,0.7365645,0.3668157,0.2902005,0.9529732,0.1341687,0.1341687
vertex,10,1,25,0,2,43,5,2,56,60,54,44,51,55,59,,,,,,2,1,2,1,2,,,,,,,,,,1.6313643,,,,,
vertex,10,1,25,0,2,44,5,2,60,56,72,60,53,66,46,,,,,,1,2,1,2,2,,,,,,,,,,1.1227601,,,,,
vertex,10,1,25,0,2,45,5,3,60,64,55,76,61,74,59,,,,,,2,2,2,1,2,,,,,,,,,,1.620626,,,,,
vertex,10,1,25,0,2,46,5,1,32,40,24,42,29,33,45,,,,,,1,1,1,2,2,,,,,,,,,,3.2809069,,,,,
vertex,10,1,25,0,2,47,10,2,60,80,51,66,76,77,83,80,51,72,73,72,1,1,2,2,2,2,1,2,2,2,,,,,0.5075947,1.0116448,0.2649607,0.0734769,0.308422331,0.264062434
vertex,10,1,25,0,2,48,10,2,48,40,62,25,44,51,37,48,45,57,45,51,1,2,1,2,2,2,2,1,1,1,,,,,0.3702202,0.4729155,0.8791479,0.7705955,4.9220306,4.9220306
vertex,10,1,25,0,2,49,10,2,40,20,33,20,8,50,21,54,23,46,40,49,1,2,2,1,2,1,2,1,1,1,,,,,0.9835733,0.7911615,0.35604597,0.0523458,0.374147404,0.332119344
vertex,10,1,25,0,2,50,10,1,36,40,43,31,30,27,44,36,43,44,40,41,1,1,2,1,2,1,1,2,2,2,,,,,0.5942543,0.3657083,0.2905361,0.2353876,2.2353517,2.2353517
vertex,10,1,25,0,2,51,5,2,40,60,79,68,36,30,50,,,,,,2,2,1,1,2,,,,,,,,,,0.8925571,,,,,
vertex,10,1,25,0,2,52,10,2,60,48,30,55,70,60,57,43,43,55,67,60,1,2,1,2,1,2,2,1,1,1,,,,,0.7973097,0.408783,0.2121928,0.1788514,0.6137122,0.6137122
vertex,10,1,25,0,2,53,5,3,60,40,70,36,41,34,77,,,,,,1,2,2,2,1,,,,,,,,,,1.1826112,,,,,
vertex,10,1,25,0,2,54,10,1,60,52,62,57,53,54,40,46,82,63,55,63,1,2,1,1,2,2,1,1,1,1,,,,,0.3135038,0.1553818,0.1864966,0.3422279,0.499687457,0.279020728
vertex,10,1,25,0,2,55,10,2,52,40,54,43,40,48,50,48,41,50,44,51,1,2,1,2,2,1,1,2,2,2,,,,,0.788884,0.292662367,0.6913904,0.331252845,4.5247237,4.5247237
vertex,10,1,25,0,2,56,5,2,64,60,83,71,60,61,53,,,,,,1,2,2,1,1,,,,,,,,,,1.4481341,,,,,
vertex,10,1,25,0,2,57,10,2,60,72,65,49,58,70,79,90,54,77,72,73,2,1,1,2,2,2,1,2,2,2,,,,,0.6603065,0.5098277,0.3095472,0.0942096,0.109045,0.109045
vertex,10,1,25,0,2,58,5,2,72,60,53,60,49,66,75,,,,,,2,1,2,1,1,,,,,,,,,,1.0778901,,,,,
vertex,10,1,25,0,2,59,5,3,48,40,39,49,46,42,42,,,,,,2,1,2,2,1,,,,,,,,,,0.5802702,,,,,
vertex,10,1,25,0,2,60,10,1,32,40,24,33,34,45,54,55,21,49,31,50,1,2,1,1,2,2,1,2,2,2,,,,,0.3526881,0.5147701,0.3733152,0.1852479,0.0748514,0.0748514
vertex,10,1,25,0,2,61,10,1,52,40,39,77,55,41,27,53,52,46,56,52,1,1,1,2,2,1,2,1,1,1,,,,,0.1741689,0.6880454,0.2671767,0.247736,0.6444223,0.6444223
vertex,10,1,25,0,2,62,5,1,60,40,65,35,59,51,59,,,,,,1,2,1,1,1,,,,,,,,,,1.2898554,,,,,
vertex,10,1,25,0,2,63,10,2,72,60,62,59,61,74,70,78,69,53,73,81,2,2,1,1,1,1,1,2,1,1,,,,,0.4225224,0.3774523,0.5664641,0.482834534,0.475256178,0.434708084
vertex,10,1,25,0,2,64,5,2,40,60,39,66,35,68,57,,,,,,1,2,1,2,2,,,,,,,,,,0.24748749,,,,,
vertex,10,1,25,0,2,65,10,2,60,64,70,61,57,61,71,72,67,60,71,50,1,2,1,2,2,2,1,1,2,2,,,,,0.6904235,0.2155713,0.3790367,0.4741833,0.4533373,0.4533373
vertex,10,1,25,0,2,66,10,2,36,40,30,39,41,25,41,34,45,32,29,31,2,1,2,1,2,2,1,1,2,1,,,,,0.512052,0.2946956,0.5202553,0.3835429,1.1375133,1.1375133
vertex,10,1,25,0,2,67,5,1,48,40,33,51,44,59,48,,,,,,1,1,2,1,1,,,,,,,,,,1.5078081,,,,,
vertex,10,1,25,0,2,68,5,2,60,68,73,40,61,63,77,,,,,,2,1,1,2,2,,,,,,,,,,1.2530972,,,,,
vertex,10,1,25,0,2,69,10,2,40,20,31,37,40,43,16,21,27,19,36,38,2,2,1,1,2,1,1,2,2,1,,,,,0.4632527,0.5943957,0.0635981,1.3041191,0.395799254,0.390053689
vertex,10,1,25,0,2,70,5,2,32,40,25,34,36,49,46,,,,,,2,1,1,2,2,,,,,,,,,,1.945689005,,,,,
vertex,10,1,25,0,2,71,5,2,40,48,44,34,40,48,49,,,,,,2,2,1,1,1,,,,,,,,,,2.0077178,,,,,
vertex,10,1,25,0,2,72,10,2,44,40,46,43,42,33,57,52,38,40,30,40,2,1,2,1,2,2,1,1,2,1,,,,,0.9321218,0.6652441,1.0292951,0.6642613,1.982692677,1.640706433
vertex,10,1,25,0,2,73,5,1,28,40,11,19,39,38,34,,,,,,1,1,1,2,2,,,,,,,,,,2.3481556,,,,,
vertex,10,1,25,0,2,74,5,2,60,52,69,53,55,61,72,,,,,,2,1,2,1,1,,,,,,,,,,1.561107114,,,,,
vertex,10,1,25,0,2,75,10,2,40,32,21,40,28,33,19,25,37,48,26,43,2,1,2,1,2,2,1,1,1,1,,,,,1.3159351,0.1295244,0.7366806,0.9657982,2.0757255,2.0757255
vertex,10,1,25,0,2,76,5,2,60,56,53,63,54,59,67,,,,,,2,2,1,1,1,,,,,,,,,,1.6104397,,,,,
vertex,10,1,25,0,2,77,5,3,68,60,58,61,57,59,70,,,,,,2,1,2,2,2,,,,,,,,,,1.5008471,,,,,
vertex,10,1,25,0,2,78,5,2,48,60,49,38,50,49,69,,,,,,2,1,1,2,2,,,,,,,,,,4.5736822,,,,,
vertex,10,1,25,0,2,79,5,2,60,72,65,66,71,52,62,,,,,,2,1,2,1,1,,,,,,,,,,4.6303799,,,,,
vertex,10,1,25,0,2,80,10,2,28,40,45,54,23,22,28,45,39,39,50,35,2,2,1,1,2,2,2,1,2,2,,,,,0.4673459,1.038238,0.6062382,0.9549744,3.1977618,3.1977618
vertex,10,1,25,0,2,81,5,3,60,80,52,91,83,65,83,,,,,,1,2,2,2,2,,,,,,,,,,0.7667509,,,,,
vertex,10,1,25,0,2,82,5,2,60,48,66,41,59,36,70,,,,,,1,2,1,2,1,,,,,,,,,,3.68853,,,,,
vertex,10,1,25,0,2,83,10,3,40,20,21,14,38,33,12,41,37,26,25,39,2,2,1,2,2,1,1,2,1,1,,,,,1.0362736,0.4919012,0.4350785,0.673782,0.0985523,0.0985523
vertex,10,1,25,0,2,84,10,2,40,52,47,50,50,35,41,51,42,50,40,52,1,2,2,1,1,2,2,2,1,2,,,,,0.3574095,0.331681,0.4281863,0.2710855,0.4408013,0.4408013
vertex,10,1,25,0,2,85,10,3,28,40,19,35,32,50,42,33,27,42,43,33,1,2,2,2,2,1,1,2,2,2,,,,,0.5782951,0.8350944,0.3064285,0.0789863,0.230036021,0.442818803
vertex,10,1,25,0,2,86,5,2,68,60,53,75,58,58,69,,,,,,1,1,2,2,1,,,,,,,,,,4.3714664,,,,,
vertex,10,1,25,0,2,87,5,2,52,60,50,61,73,64,66,,,,,,1,1,2,2,2,,,,,,,,,,4.0033655,,,,,
vertex,10,1,25,0,2,88,10,2,48,40,27,54,67,43,50,44,45,42,45,56,2,1,1,2,2,1,1,2,2,1,,,,,0.7078638,0.355849695,0.2698366,0.309640232,2.3243236,2.3243236
vertex,10,1,25,0,2,89,5,3,48,40,37,43,66,47,48,,,,,,2,2,1,2,1,,,,,,,,,,3.2598323,,,,,
vertex,10,1,25,0,2,90,10,1,60,56,67,52,54,65,58,54,70,58,61,72,1,1,1,2,2,2,2,1,2,2,,,,,1.9902736,0.3276005,0.2021276,0.2526625,0.2471475,0.2471475
vertex,10,1,25,0,2,91,10,1,52,40,57,55,48,52,45,36,59,50,31,54,1,1,2,1,2,2,1,1,2,1,,,,,0.386634,0.3115314,0.1945792,0.1413282,0.3763673,0.3763673
vertex,10,1,25,0,2,92,5,3,52,40,34,50,45,27,34,,,,,,1,2,2,2,2,,,,,,,,,,1.1667794,,,,,
vertex,10,1,25,0,2,93,5,2,48,60,45,62,41,51,45,,,,,,1,2,1,2,1,,,,,,,,,,3.7587773,,,,,
vertex,10,1,25,0,2,94,10,1,32,40,23,42,31,33,30,42,17,31,24,47,1,2,1,1,2,2,1,1,2,2,,,,,0.3548596,0.1197008,0.2737388,0.3654853,0.1383747,0.1383747
vertex,10,1,25,0,2,95,5,2,44,40,36,40,46,49,43,,,,,,2,1,1,2,2,,,,,,,,,,0.7150448,,,,,
vertex,10,1,25,0,2,96,10,2,60,72,65,63,58,79,67,56,70,80,82,80,2,1,1,2,1,1,2,2,2,2,,,,,0.3892378,0.3138127,0.285686,0.2745971,0.3738243,0.3738243
vertex,10,1,25,0,2,97,10,2,60,40,50,63,32,42,60,77,58,55,52,46,1,1,2,2,1,1,1,1,1,1,,,,,0.2745361,0.4006277,0.3574762,0.3253011,0.8571924,0.8571924
vertex,10,1,25,0,2,98,5,3,48,60,61,70,53,52,56,,,,,,2,2,2,1,2,,,,,,,,,,0.3273855,,,,,
vertex,10,1,25,0,2,99,5,2,60,72,39,62,75,66,81,,,,,,1,2,1,2,2,,,,,,,,,,0.1914118,,,,,
vertex,10,1,25,0,2,100,10,1,72,60,73,61,71,53,53,78,86,76,73,81,1,1,1,2,2,1,1,1,1,1,,,,,0.3649753,0.1200635,0.1289841,0.1228025,0.0788034,0.0788034
vertex,10,1,25,0,2,101,10,1,44,40,41,39,57,42,42,49,41,50,37,41,1,1,2,1,2,1,1,2,1,2,,,,,0.3663687,0.2123148,0.1604141,0.2363918,0.1366883,0.1366883
vertex,10,1,25,0,2,102,10,3,40,60,41,63,30,47,53,50,26,49,54,69,1,2,2,2,2,2,1,1,2,2,,,,,0.4434858,0.0700629,0.1583,0.1503882,0.262791118,0.315856798
vertex,10,1,25,0,2,103,10,1,64,60,61,59,61,64,60,62,66,71,48,67,1,1,2,1,2,1,2,1,1,1,,,,,0.5911707,0.2882855,0.2356516,0.6646942,0.050747,0.050747
vertex,10,1,25,0,2,104,10,1,60,52,44,63,56,54,77,52,60,58,61,57,2,1,1,1,1,2,1,1,1,1,,,,,0.2571205,0.2252508,0.1788374,0.1358298,0.5014847,0.5014847
vertex,10,1,25,0,2,105,5,1,40,48,44,41,57,26,51,,,,,,1,1,2,1,2,,,,,,,,,,0.8970659,,,,,
vertex,10,1,25,0,2,106,5,2,60,68,62,70,70,67,65,,,,,,1,2,2,1,2,,,,,,,,,,1.0511698,,,,,
vertex,10,1,25,0,2,107,5,1,40,28,44,38,24,28,17,,,,,,1,1,2,1,2,,,,,,,,,,0.8615218,,,,,
vertex,10,1,25,0,2,108,10,1,60,40,73,52,54,30,26,61,69,61,74,48,1,1,1,2,2,1,1,1,1,1,,,,,0.3522321,0.2551894,0.2451254,0.2099741,0.2012803,0.2012803
vertex,10,1,25,0,2,109,10,1,60,40,62,28,49,58,59,36,39,63,46,76,1,2,1,1,1,2,2,1,1,1,,,,,0.3943114,0.2730569,0.1162147,0.0528589,0.40885696,0.328428404
vertex,10,1,25,0,2,110,10,2,20,40,67,2,5,39,26,22,14,41,55,45,2,1,1,2,2,1,1,2,2,2,,,,,0.1213441,0.6743797,0.477481233,0.257245066,0.442585363,0.341877594
vertex,10,1,25,0,2,111,10,1,40,20,39,33,55,36,21,36,12,39,45,41,1,2,1,1,2,1,2,1,1,1,,,,,0.881626,0.4399721,0.1162584,0.362983773,0.292846407,0.489065276
vertex,10,1,25,0,2,112,10,2,60,52,67,60,51,65,63,51,70,70,59,65,1,1,2,2,1,1,1,1,1,1,,,,,0.5337263,0.3080684,0.1408933,0.2645757,0.1880774,0.1880774
vertex,10,1,25,0,2,113,10,2,48,40,41,31,57,34,44,49,45,47,28,29,1,2,1,2,1,1,2,1,2,1,,,,,0.3720223,0.1629089,0.2396236,0.3860632,0.297226404,0.405958136
vertex,10,1,25,0,2,114,10,3,36,40,29,49,39,34,45,54,30,28,44,48,2,1,2,2,1,1,1,1,2,2,,,,,0.1692143,0.1731327,0.1525765,0.3119397,0.5336926,0.5336926
vertex,10,1,25,0,2,115,5,3,64,60,63,57,70,71,61,,,,,,2,2,1,2,2,,,,,,,,,,0.4669825,,,,,
vertex,10,1,25,0,2,116,10,1,40,60,60,26,54,38,47,51,45,47,62,62,2,1,1,1,1,2,2,1,2,2,,,,,0.1719275,0.3500682,0.2818936,0.3563693,0.1814622,0.1814622
vertex,10,1,25,0,2,117,5,2,40,32,50,18,33,47,35,,,,,,1,2,2,1,1,,,,,,,,,,1.3322335,,,,,
vertex,10,1,25,0,2,118,10,1,60,80,54,54,75,61,78,86,81,89,74,83,1,1,2,1,2,2,2,2,2,2,,,,,0.4697897,0.3923246,0.2464719,0.2029798,0.1622194,0.1622194
vertex,10,1,25,0,2,119,5,3,52,40,32,54,36,46,47,,,,,,2,1,2,2,1,,,,,,,,,,2.6211568,,,,,
